# rta
#: time in fs  dipole-momenta: x   y   z
 108.51280   0.20012227E-04  -0.98959106E-05  -0.13638455E-01
 108.56120   0.21598968E-04  -0.15345577E-04  -0.14717933E-01
 108.60960   0.22153136E-04  -0.20412283E-04  -0.15240036E-01
 108.65800   0.21659072E-04  -0.24922543E-04  -0.15185067E-01
 108.70640   0.20143116E-04  -0.28721809E-04  -0.14555213E-01
 108.75480   0.17672598E-04  -0.31680201E-04  -0.13374482E-01
 108.80320   0.14353242E-04  -0.33697311E-04  -0.11687815E-01
 108.85160   0.10325059E-04  -0.34705912E-04  -0.95593899E-02
 108.90000   0.56818223E-05  -0.34450885E-04  -0.70135365E-02
 108.94840   0.77787929E-06  -0.33389857E-04  -0.42656239E-02
 108.99680  -0.42663071E-05  -0.31343163E-04  -0.13583948E-02
 109.04520  -0.92387152E-05  -0.28387029E-04   0.15975121E-02
 109.09360  -0.13929208E-04  -0.24629494E-04   0.44897009E-02
 109.14200  -0.18137840E-04  -0.20206389E-04   0.72083119E-02
 109.19040  -0.21682767E-04  -0.15276303E-04   0.96502060E-02
 109.23880  -0.24407452E-04  -0.10014706E-04   0.11722882E-01
 109.28720  -0.26186885E-04  -0.46074493E-05   0.13347979E-01
 109.33560  -0.26932574E-04   0.75612835E-06   0.14464236E-01
 109.38400  -0.26382044E-04   0.58139184E-05   0.14912785E-01
 109.43240  -0.24963579E-04   0.10533348E-04   0.14908558E-01
 109.48080  -0.22501057E-04   0.14692383E-04   0.14337809E-01
 109.52920  -0.19071288E-04   0.18155064E-04   0.13222723E-01
 109.57760  -0.14789145E-04   0.20812962E-04   0.11606107E-01
 109.62600  -0.98033297E-05   0.22589074E-04   0.95497632E-02
 109.67440  -0.42908379E-05   0.23440493E-04   0.71321436E-02
 109.72280   0.15496479E-05   0.23359767E-04   0.44453756E-02
 109.77120   0.75052060E-05   0.22374899E-04   0.15917675E-02
 109.81960   0.13356689E-04   0.20547991E-04  -0.13200796E-02
 109.86800   0.18776866E-04   0.17836977E-04  -0.41485514E-02
 109.91640   0.23768787E-04   0.14644008E-04  -0.68407401E-02
 109.96480   0.28047528E-04   0.10972381E-04  -0.92703867E-02
 110.01320   0.31449599E-04   0.69828038E-05  -0.11345104E-01
 110.06160   0.33842940E-04   0.28466701E-05  -0.12986106E-01
 110.11000   0.35132008E-04  -0.12605427E-05  -0.14131215E-01
 110.15840   0.35261463E-04  -0.51659812E-05  -0.14737229E-01
 110.20680   0.34218335E-04  -0.87059879E-05  -0.14781543E-01
 110.25520   0.32032577E-04  -0.11732306E-04  -0.14262985E-01
 110.30360   0.28775983E-04  -0.14117699E-04  -0.13201821E-01
 110.35200   0.24391465E-04  -0.15599231E-04  -0.11546901E-01
 110.40040   0.19374982E-04  -0.16429147E-04  -0.95483354E-02
 110.44880   0.13725899E-04  -0.16412258E-04  -0.71878290E-02
 110.49720   0.76421290E-05  -0.15543084E-04  -0.45553983E-02
 110.54560   0.13368815E-05  -0.13850286E-04  -0.17511966E-02
 110.59400  -0.49692657E-05  -0.11395724E-04   0.11182974E-02
 110.64240  -0.11056513E-04  -0.82722466E-05   0.39443079E-02
 110.69080  -0.16713909E-04  -0.46002842E-05   0.66198601E-02
 110.73920  -0.21747054E-04  -0.52335660E-06   0.90437969E-02
 110.78760  -0.25985150E-04   0.37973489E-05   0.11124571E-01
 110.83600  -0.29068339E-04   0.81641889E-05   0.12685175E-01
 110.88440  -0.31326257E-04   0.12439005E-04   0.13858775E-01
 110.93280  -0.32481909E-04   0.16432253E-04   0.14507528E-01
 110.98120  -0.32508021E-04   0.19977335E-04   0.14606949E-01
 111.02960  -0.31418752E-04   0.22923048E-04   0.14153299E-01
 111.07800  -0.29269041E-04   0.25139558E-04   0.13163741E-01
 111.12640  -0.26152452E-04   0.26523570E-04   0.11675715E-01
 111.17480  -0.22197594E-04   0.27002474E-04   0.97455469E-02
 111.22320  -0.17563213E-04   0.26537313E-04   0.74463347E-02
 111.27160  -0.12432156E-04   0.25124470E-04   0.48651927E-02
 111.32000  -0.69792745E-05   0.22619315E-04   0.20818202E-02
 111.36840  -0.14773575E-05   0.19452013E-04  -0.75567371E-03
 111.41680   0.39005654E-05   0.15541102E-04  -0.35639938E-02
 111.46520   0.89503514E-05   0.11013742E-04  -0.62365335E-02
 111.51360   0.13482355E-04   0.60209017E-05  -0.86718975E-02
 111.56200   0.17328720E-04   0.73185453E-06  -0.10777772E-01
 111.61040   0.20349811E-04  -0.46720178E-05  -0.12474439E-01
 111.65880   0.22439518E-04  -0.10003886E-04  -0.13697804E-01
 111.70720   0.23529246E-04  -0.15078362E-04  -0.14401815E-01
 111.75560   0.23590402E-04  -0.19718366E-04  -0.14560197E-01
 111.80400   0.22433747E-04  -0.23607613E-04  -0.14057021E-01
 111.85240   0.20523128E-04  -0.26907001E-04  -0.13132348E-01
 111.90080   0.17746940E-04  -0.29358670E-04  -0.11711584E-01
 111.94920   0.14229339E-04  -0.30877964E-04  -0.98490320E-02
 111.99760   0.10123394E-04  -0.31413815E-04  -0.76156602E-02
 112.04600   0.56049859E-05  -0.30950706E-04  -0.50964091E-02
 112.09440   0.86587915E-06  -0.29509286E-04  -0.23869708E-02
 112.14280  -0.38938108E-05  -0.27145604E-04   0.40982919E-03
 112.19120  -0.84734444E-05  -0.23948992E-04   0.31879197E-02
 112.23960  -0.12679705E-04  -0.20038674E-04   0.58419995E-02
 112.28800  -0.16199042E-04  -0.15469229E-04   0.82081933E-02
 112.33640  -0.19140059E-04  -0.10597674E-04   0.10317184E-01
 112.38480  -0.21249517E-04  -0.55023727E-05   0.12032114E-01
 112.43320  -0.22431731E-04  -0.36797087E-06   0.13288095E-01
 112.48160  -0.22627753E-04   0.46210605E-05   0.14037740E-01
 112.53000  -0.21817825E-04   0.92873078E-05   0.14252983E-01
 112.57840  -0.20022303E-04   0.13466979E-04   0.13926151E-01
 112.62680  -0.17301020E-04   0.17015906E-04   0.13070262E-01
 112.67520  -0.13751107E-04   0.19814774E-04   0.11718516E-01
 112.72360  -0.95033370E-05   0.21773395E-04   0.99230037E-02
 112.77200  -0.46419039E-05   0.22644570E-04   0.76909382E-02
 112.82040   0.48704788E-06   0.22785715E-04   0.52357582E-02
 112.86880   0.57716984E-05   0.22023136E-04   0.25852937E-02
 112.91720   0.11006997E-04   0.20401924E-04  -0.15916453E-03
 112.96560   0.15988027E-04   0.17999338E-04  -0.28929553E-02
 113.01400   0.20517883E-04   0.14921777E-04  -0.55120476E-02
 113.06240   0.24415228E-04   0.11300685E-04  -0.79169954E-02
 113.11080   0.27521230E-04   0.72875311E-05  -0.10016697E-01
 113.15920   0.29705641E-04   0.30480442E-05  -0.11731822E-01
 113.20760   0.30871785E-04  -0.12440940E-05  -0.12997777E-01
 113.25600   0.30740270E-04  -0.53549796E-05  -0.13659822E-01
 113.30440   0.29736481E-04  -0.92246420E-05  -0.13905033E-01
 113.35280   0.27663859E-04  -0.12646758E-04  -0.13620332E-01
 113.40120   0.24582437E-04  -0.15481325E-04  -0.12817016E-01
 113.44960   0.20589680E-04  -0.17611548E-04  -0.11525972E-01
 113.49800   0.15817041E-04  -0.18948370E-04  -0.97965095E-02
 113.54640   0.10425269E-04  -0.19433935E-04  -0.76944981E-02
 113.59480   0.45986302E-05  -0.19043856E-04  -0.52998876E-02
 113.64320  -0.14617545E-05  -0.17788200E-04  -0.27036986E-02
 113.69160  -0.75452283E-05  -0.15711141E-04  -0.45883209E-05
 113.74000  -0.13356611E-04  -0.12758385E-04   0.26757436E-02
 113.78840  -0.18843075E-04  -0.93085527E-05   0.52671205E-02
 113.83680  -0.23743382E-04  -0.53567652E-05   0.76583022E-02
 113.88520  -0.27885318E-04  -0.10547461E-05   0.97582309E-02
 113.93360  -0.31123729E-04   0.34312796E-05   0.11486931E-01
 113.98200  -0.33345933E-04   0.79269075E-05   0.12778566E-01
 114.03040  -0.34475917E-04   0.12256186E-04   0.13583959E-01
 114.07880  -0.34477152E-04   0.16248311E-04   0.13872468E-01
 114.12720  -0.33353920E-04   0.19744141E-04   0.13633153E-01
 114.17560  -0.31151093E-04   0.22602297E-04   0.12875189E-01
 114.22400  -0.27770172E-04   0.24526240E-04   0.11535762E-01
 114.27240  -0.23706747E-04   0.25782035E-04   0.98513040E-02
 114.32080  -0.18923094E-04   0.26138934E-04   0.77923308E-02
 114.36920  -0.13594386E-04   0.25571328E-04   0.54372338E-02
 114.41760  -0.79142243E-05   0.24088290E-04   0.28755875E-02
 114.46600  -0.20873397E-05   0.21733448E-04   0.20473833E-03
 114.51440   0.36780832E-05   0.18583534E-04  -0.24738922E-02
 114.56280   0.91781692E-05   0.14745657E-04  -0.50586498E-02
 114.61120   0.14220918E-04   0.10353399E-04  -0.74514954E-02
 114.65960   0.18633293E-04   0.55618458E-05  -0.95617158E-02
 114.70800   0.22082230E-04   0.52799328E-06  -0.11222644E-01
 114.75640   0.24818135E-04  -0.45279745E-05  -0.12539750E-01
 114.80480   0.26583623E-04  -0.94493318E-05  -0.13381416E-01
 114.85320   0.27333769E-04  -0.14058315E-04  -0.13715763E-01
 114.90160   0.27062519E-04  -0.18188460E-04  -0.13530185E-01
 114.95000   0.25802665E-04  -0.21690913E-04  -0.12831839E-01
 114.99840   0.23624334E-04  -0.24440063E-04  -0.11647381E-01
 115.04680   0.20632043E-04  -0.26338250E-04  -0.10021963E-01
 115.09520   0.16960436E-04  -0.27319410E-04  -0.80175104E-02
 115.14360   0.12768851E-04  -0.27351508E-04  -0.57103553E-02
 115.19200   0.81948301E-05  -0.26247433E-04  -0.31620181E-02
 115.24040   0.35190997E-05  -0.24432819E-04  -0.52765137E-03
 115.28880  -0.11164590E-05  -0.21788604E-04   0.21244184E-02
 115.33720  -0.55231234E-05  -0.18416585E-04   0.46933883E-02
 115.38560  -0.95233991E-05  -0.14445171E-04   0.70817734E-02
 115.43400  -0.12957930E-04  -0.10024594E-04   0.91991272E-02
 115.48240  -0.15691646E-04  -0.53213213E-05   0.10965474E-01
 115.53080  -0.17618923E-04  -0.51188831E-06   0.12314327E-01
 115.57920  -0.18667555E-04   0.42236477E-05   0.13195180E-01
 115.62760  -0.18801411E-04   0.87083928E-05   0.13575374E-01
 115.67600  -0.17840961E-04   0.12663111E-04   0.13336537E-01
 115.72440  -0.16193067E-04   0.16154023E-04   0.12697173E-01
 115.77280  -0.13750854E-04   0.18950403E-04   0.11578309E-01
 115.82120  -0.10620026E-04   0.20949114E-04   0.10022985E-01
 115.86960  -0.69342965E-05   0.22077321E-04   0.80906455E-02
 115.91800  -0.28501722E-05   0.22295296E-04   0.58548725E-02
 115.96640   0.14591198E-05   0.21597976E-04   0.34006072E-02
 116.01480   0.58103415E-05   0.20015212E-04   0.82094739E-03
 116.06320   0.10017351E-04   0.17610689E-04  -0.17863564E-02
 116.11160   0.13898353E-04   0.14479555E-04  -0.43225822E-02
 116.16000   0.17156768E-04   0.10653268E-04  -0.66407794E-02
 116.20840   0.19887962E-04   0.64725029E-05  -0.87490802E-02
 116.25680   0.21847339E-04   0.20016541E-05  -0.10522791E-01
 116.30520   0.22936157E-04  -0.25842841E-05  -0.11894782E-01
 116.35360   0.23088965E-04  -0.71057033E-05  -0.12813187E-01
 116.40200   0.22276437E-04  -0.11385208E-04  -0.13243392E-01
 116.45040   0.20506822E-04  -0.15254349E-04  -0.13169355E-01
 116.49880   0.17825952E-04  -0.18559998E-04  -0.12594230E-01
 116.54720   0.14315799E-04  -0.21170146E-04  -0.11540243E-01
 116.59560   0.10091624E-04  -0.22978889E-04  -0.10047844E-01
 116.64400   0.52158301E-05  -0.23720120E-04  -0.81091900E-02
 116.69240   0.34332300E-07  -0.23734550E-04  -0.59319660E-02
 116.74080  -0.53591555E-05  -0.22827606E-04  -0.35306880E-02
 116.78920  -0.10768534E-04  -0.21025671E-04  -0.99698720E-03
 116.83760  -0.15994575E-04  -0.18388926E-04   0.15725789E-02
 116.88600  -0.20842416E-04  -0.15009186E-04   0.40802068E-02
 116.93440  -0.25128896E-04  -0.11006543E-04   0.64305627E-02
 116.98280  -0.28689477E-04  -0.65249562E-05   0.85343931E-02
 117.03120  -0.31384478E-04  -0.17269230E-05   0.10311898E-01
 117.07960  -0.33104407E-04   0.32125690E-05   0.11695743E-01
 117.12800  -0.33551637E-04   0.80638686E-05   0.12535491E-01
 117.17640  -0.33137262E-04   0.12734074E-04   0.12992398E-01
 117.22480  -0.31643606E-04   0.17014028E-04   0.12954455E-01
 117.27320  -0.29110362E-04   0.20745531E-04   0.12423278E-01
 117.32160  -0.25614631E-04   0.23790559E-04   0.11419201E-01
 117.37000  -0.21268224E-04   0.26036551E-04   0.99805177E-02
 117.41840  -0.16213667E-04   0.27400716E-04   0.81620404E-02
 117.46680  -0.10619052E-04   0.27833197E-04   0.60330326E-02
 117.51520  -0.46719260E-05   0.27318957E-04   0.36745853E-02
 117.56360   0.14275604E-05   0.25878318E-04   0.11765347E-02
 117.61200   0.74234831E-05   0.23398293E-04  -0.13570750E-02
 117.66040   0.13201105E-04   0.20311745E-04  -0.38414396E-02
 117.70880   0.18530918E-04   0.16562868E-04  -0.61789807E-02
 117.75720   0.23236249E-04   0.12291782E-04  -0.82805964E-02
 117.80560   0.27163574E-04   0.76574242E-05  -0.10066256E-01
 117.85400   0.30188077E-04   0.28314791E-05  -0.11468072E-01
 117.90240   0.32218085E-04  -0.20081338E-05  -0.12432887E-01
 117.95080   0.33198246E-04  -0.66839740E-05  -0.12924296E-01
 117.99920   0.33111301E-04  -0.11025752E-04  -0.12924012E-01
 118.04760   0.31978426E-04  -0.14876716E-04  -0.12432521E-01
 118.09600   0.29669690E-04  -0.17948347E-04  -0.11378975E-01
 118.14440   0.26664906E-04  -0.20426633E-04  -0.99852861E-02
 118.19280   0.22896348E-04  -0.22085379E-04  -0.82135864E-02
 118.24120   0.18513900E-04  -0.22871920E-04  -0.61315932E-02
 118.28960   0.13687446E-04  -0.22767117E-04  -0.38186583E-02
 118.33800   0.86003495E-05  -0.21786060E-04  -0.13627392E-02
 118.38640   0.34424995E-05  -0.19977470E-04   0.11429394E-02
 118.43480  -0.15968254E-05  -0.17421831E-04   0.36034074E-02
 118.48320  -0.63360101E-05  -0.14228297E-04   0.59255266E-02
 118.53160  -0.10607822E-04  -0.10530489E-04   0.80214949E-02
 118.58000  -0.14117584E-04  -0.64370404E-05   0.97368535E-02
 118.62840  -0.17036127E-04  -0.22138010E-05   0.11152422E-01
 118.67680  -0.19135018E-04   0.20195758E-05   0.12144474E-01
 118.72520  -0.20356525E-04   0.60898301E-05   0.12675601E-01
 118.77360  -0.20677940E-04   0.98303036E-05   0.12725854E-01
 118.82200  -0.20112191E-04   0.13087422E-04   0.12293505E-01
 118.87040  -0.18707109E-04   0.15726666E-04   0.11395133E-01
 118.91880  -0.16543350E-04   0.17637802E-04   0.10064998E-01
 118.96720  -0.13731063E-04   0.18739177E-04   0.83537559E-02
 119.01560  -0.10405417E-04   0.18980916E-04   0.63265339E-02
 119.06400  -0.66768326E-05   0.18176042E-04   0.40274382E-02
 119.11240  -0.28121632E-05   0.16690771E-04   0.16149071E-02
 119.16080   0.10669086E-05   0.14406653E-04  -0.85720390E-03
 119.20920   0.47862146E-05   0.11407211E-04  -0.32948502E-02
 119.25760   0.81789537E-05   0.78044818E-05  -0.56053815E-02
 119.30600   0.11092351E-04   0.37348562E-05  -0.77010748E-02
 119.35440   0.13393755E-04  -0.64600761E-06  -0.95024694E-02
 119.40280   0.14975938E-04  -0.51689981E-05  -0.10941378E-01
 119.45120   0.15761397E-04  -0.96578887E-05  -0.11963460E-01
 119.49960   0.15705497E-04  -0.13935972E-04  -0.12530269E-01
 119.54800   0.14630862E-04  -0.17719933E-04  -0.12522242E-01
 119.59640   0.12904526E-04  -0.21071138E-04  -0.12135679E-01
 119.64480   0.10418679E-04  -0.23747823E-04  -0.11288457E-01
 119.69320   0.72645614E-05  -0.25634892E-04  -0.10013085E-01
 119.74160   0.35618014E-05  -0.26645746E-04  -0.83582707E-02
 119.79000  -0.54611224E-06  -0.26725749E-04  -0.63870750E-02
 119.83840  -0.48972896E-05  -0.25854497E-04  -0.41745281E-02
 119.88680  -0.93176258E-05  -0.24046795E-04  -0.18047930E-02
 119.93520  -0.13627490E-04  -0.21352292E-04   0.63201899E-03
 119.98360  -0.17648665E-04  -0.17853791E-04   0.30432653E-02
 120.03200  -0.21086784E-04  -0.13552510E-04   0.52971626E-02
 120.08040  -0.24030355E-04  -0.88238856E-05   0.73824704E-02
 120.12880  -0.26230768E-04  -0.37073690E-05   0.91855178E-02
 120.17720  -0.27580579E-04   0.16223394E-05   0.10637723E-01
 120.22560  -0.28003032E-04   0.69821257E-05   0.11683912E-01
 120.27400  -0.27455288E-04   0.12187231E-04   0.12284435E-01
 120.32240  -0.25930361E-04   0.17058058E-04   0.12416684E-01
 120.37080  -0.23457686E-04   0.21426772E-04   0.12075955E-01
 120.41920  -0.20102294E-04   0.25143433E-04   0.11275611E-01
 120.46760  -0.15962620E-04   0.28081465E-04   0.10046550E-01
 120.51600  -0.11060655E-04   0.29940908E-04   0.83690974E-02
 120.56440  -0.57765445E-05   0.31057726E-04   0.64443173E-02
 120.61280  -0.16751076E-06   0.31203719E-04   0.42759273E-02
 120.66120   0.55801143E-05   0.30380192E-04   0.19467353E-02
 120.70960   0.11273651E-04   0.28623072E-04  -0.45449659E-03
 120.75800   0.16721128E-04   0.26001527E-04  -0.28364428E-02
 120.80640   0.21738288E-04   0.22615368E-04  -0.51086837E-02
 120.85480   0.26155286E-04   0.18591312E-04  -0.71851240E-02
 120.90320   0.29822831E-04   0.14078239E-04  -0.89872345E-02
 120.95160   0.32617558E-04   0.92416027E-05  -0.10446999E-01
 121.00000   0.34233375E-04   0.42567652E-05  -0.11420510E-01
 121.04840   0.35038020E-04  -0.68428892E-06  -0.12045673E-01
 121.09680   0.34800624E-04  -0.54175127E-05  -0.12213652E-01
 121.14520   0.33533416E-04  -0.97761353E-05  -0.11918398E-01
 121.19360   0.31284250E-04  -0.13609326E-04  -0.11171379E-01
 121.24200   0.28134802E-04  -0.16787863E-04  -0.10001143E-01
 121.29040   0.24197546E-04  -0.19208942E-04  -0.84522476E-02
 121.33880   0.19611621E-04  -0.20799961E-04  -0.65835747E-02
 121.38720   0.14537724E-04  -0.21521110E-04  -0.44661126E-02
 121.43560   0.91522210E-05  -0.21366692E-04  -0.21802661E-02
 121.48400   0.36460647E-05  -0.20201633E-04   0.18727206E-03
 121.53240  -0.17913259E-05  -0.18421033E-04   0.25409241E-02
 121.58080  -0.69842276E-05  -0.15951806E-04   0.47969076E-02
 121.62920  -0.11760497E-04  -0.12911267E-04   0.68695583E-02
 121.67760  -0.15965487E-04  -0.94382127E-05   0.86802434E-02
 121.72600  -0.19467673E-04  -0.56874252E-05   0.10160357E-01
 121.77440  -0.22163380E-04  -0.18235956E-05   0.11253929E-01
 121.82280  -0.23980431E-04   0.19851162E-05   0.11919739E-01
 121.87120  -0.24880565E-04   0.55736417E-05   0.12132866E-01
 121.91960  -0.24860551E-04   0.87864465E-05   0.11885617E-01
 121.96800  -0.23781269E-04   0.11361409E-04   0.11100278E-01
 122.01640  -0.22055826E-04   0.13421145E-04   0.99827215E-02
 122.06480  -0.19607645E-04   0.14758256E-04   0.84875447E-02
 122.11320  -0.16557769E-04   0.15308929E-04   0.66717974E-02
 122.16160  -0.13048454E-04   0.15041244E-04   0.46046001E-02
 122.21000  -0.92374857E-05   0.13956551E-04   0.23645214E-02
 122.25840  -0.52919419E-05   0.12089568E-04   0.36606148E-04
 122.30680  -0.13816515E-05   0.95071739E-05  -0.22908333E-02
 122.35520   0.23274257E-05   0.63059502E-05  -0.45295500E-02
 122.40360   0.56796487E-05   0.26085469E-05  -0.65946959E-02
 122.45200   0.84161045E-05  -0.14755375E-05  -0.83435225E-02
 122.50040   0.10655226E-04  -0.57064549E-05  -0.98338460E-02
 122.54880   0.12194584E-04  -0.99581104E-05  -0.10949590E-01
 122.59720   0.12972516E-04  -0.14057951E-04  -0.11648481E-01
 122.64560   0.12959408E-04  -0.17837044E-04  -0.11904108E-01
 122.69400   0.12158873E-04  -0.21136637E-04  -0.11706944E-01
 122.74240   0.10607636E-04  -0.23814321E-04  -0.11064731E-01
 122.79080   0.83741113E-05  -0.25749574E-04  -0.10002189E-01
 122.83920   0.55557221E-05  -0.26848478E-04  -0.85600795E-02
 122.88760   0.22750598E-05  -0.27047423E-04  -0.67936392E-02
 122.93600  -0.13564259E-05  -0.26123958E-04  -0.47320391E-02
 122.98440  -0.51083612E-05  -0.24471576E-04  -0.25352129E-02
 123.03280  -0.88546394E-05  -0.21936419E-04  -0.24441314E-03
 123.08120  -0.12427936E-04  -0.18588759E-04   0.20529045E-02
 123.12960  -0.15665987E-04  -0.14529188E-04   0.42691850E-02
 123.17800  -0.18418071E-04  -0.98850704E-05   0.63201258E-02
 123.22640  -0.20551026E-04  -0.48059990E-05   0.81278869E-02
 123.27480  -0.21954568E-04   0.54157503E-06   0.96240381E-02
 123.32320  -0.22545715E-04   0.59803553E-05   0.10752134E-01
 123.37160  -0.22272161E-04   0.11328637E-04   0.11469823E-01
 123.42000  -0.20933465E-04   0.16311920E-04   0.11658759E-01
 123.46840  -0.18913077E-04   0.20940054E-04   0.11493975E-01
 123.51680  -0.16077367E-04   0.24974903E-04   0.10892266E-01
 123.56520  -0.12505545E-04   0.28281447E-04   0.98769570E-02
 123.61360  -0.83056623E-05   0.30750284E-04   0.84869900E-02
 123.66200  -0.36108022E-05   0.32301675E-04   0.67754372E-02
 123.71040   0.14256554E-05   0.32888464E-04   0.48074911E-02
 123.75880   0.66355224E-05   0.32497785E-04   0.26580043E-02
 123.80720   0.11841855E-04   0.31151465E-04   0.40866455E-03
 123.85560   0.16865360E-04   0.28905125E-04  -0.18550907E-02
 123.90400   0.21421426E-04   0.25692199E-04  -0.40172803E-02
 123.95240   0.25556025E-04   0.21946667E-04  -0.60503744E-02
 124.00080   0.29023602E-04   0.17647987E-04  -0.78525219E-02
