# TDLDA
# time in fs  dipole-momenta: x   y   z
 121.29040   0.16496436E-07  -0.11304879E-08  -0.39619535E-02
 121.33880   0.19226936E-07  -0.13206918E-08  -0.44506055E-01
 121.38720   0.21146381E-07  -0.14528279E-08  -0.83161094E-01
 121.43560   0.22174754E-07  -0.15208688E-08  -0.11829750E+00
 121.48400   0.22269292E-07  -0.15214891E-08  -0.14843255E+00
 121.53240   0.21426125E-07  -0.14542419E-08  -0.17229309E+00
 121.58080   0.19680378E-07  -0.13216092E-08  -0.18887011E+00
 121.62920   0.17104747E-07  -0.11289235E-08  -0.19746269E+00
 121.67760   0.13806573E-07  -0.88415536E-09  -0.19770881E+00
 121.72600   0.99234872E-08  -0.59756982E-09  -0.18960128E+00
 121.77440   0.56177789E-08  -0.28128698E-09  -0.17348772E+00
 121.82280   0.10697082E-08   0.51259604E-10  -0.15005481E+00
 121.87120  -0.35299683E-08   0.38591664E-09  -0.12029765E+00
 121.91960  -0.79879189E-08   0.70843613E-09  -0.85476132E-01
 121.96800  -0.12116264E-07   0.10051012E-08  -0.47060879E-01
 122.01640  -0.15740361E-07   0.12633210E-08  -0.66711119E-02
 122.06480  -0.18706049E-07   0.14721675E-08   0.33992709E-01
 122.11320  -0.20886061E-07   0.16228372E-08   0.73219105E-01
 122.16160  -0.22185408E-07   0.17090146E-08   0.10935623E+00
 122.21000  -0.22545506E-07   0.17271353E-08   0.14088057E+00
 122.25840  -0.21946917E-07   0.16765275E-08   0.16646108E+00
 122.30680  -0.20410541E-07   0.15594385E-08   0.18501611E+00
 122.35520  -0.17997167E-07   0.13809303E-08   0.19576042E+00
 122.40360  -0.14805330E-07   0.11486651E-08   0.19823962E+00
 122.45200  -0.10967479E-07   0.87256947E-09   0.19235024E+00
 122.50040  -0.66445770E-08   0.56439747E-09   0.17834406E+00
 122.54880  -0.20193257E-08   0.23722564E-09   0.15681656E+00
 122.59720   0.27116687E-08  -0.95123799E-10   0.12868032E+00
 122.64560   0.73464224E-08  -0.41867045E-09   0.95124987E-01
 122.69400   0.11686369E-07  -0.71986694E-09   0.57566076E-01
 122.74240   0.15545003E-07  -0.98615800E-09   0.17585217E-01
 122.79080   0.18755985E-07  -0.12064885E-08  -0.23135644E-01
 122.83920   0.21180355E-07  -0.13717380E-08  -0.62883631E-01
 122.88760   0.22712573E-07  -0.14750696E-08  -0.99985531E-01
 122.93600   0.23285145E-07  -0.15122016E-08  -0.13287725E+00
 122.98440   0.22871662E-07  -0.14815652E-08  -0.16016955E+00
 123.03280   0.21488088E-07  -0.13843823E-08  -0.18070742E+00
 123.08120   0.19192223E-07  -0.12246239E-08  -0.19362028E+00
 123.12960   0.16081319E-07  -0.10088742E-08  -0.19836019E+00
 123.17800   0.12287893E-07  -0.74609403E-09  -0.19472623E+00
 123.22640   0.79739147E-08  -0.44727149E-09  -0.18287317E+00
 123.27480   0.33236358E-08  -0.12499785E-09  -0.16330434E+00
 123.32320  -0.14645821E-08   0.20704520E-09  -0.13684899E+00
 123.37160  -0.61870060E-08   0.53464464E-09  -0.10462579E+00
 123.42000  -0.10643391E-07   0.84365848E-09  -0.67994544E-01
 123.46840  -0.14645525E-07   0.11206225E-08  -0.28498613E-01
 123.51680  -0.18025098E-07   0.13533398E-08   0.12199438E-01
 123.56520  -0.20640581E-07   0.15314306E-08   0.52386525E-01
 123.61360  -0.22382908E-07   0.16468212E-08   0.90369690E-01
 123.66200  -0.23179787E-07   0.16941248E-08   0.12454637E+00
 123.71040  -0.22998528E-07   0.16709401E-08   0.15347176E+00
 123.75880  -0.21847313E-07   0.15779921E-08   0.17592051E+00
 123.80720  -0.19774834E-07   0.14191455E-08   0.19093995E+00
 123.85560  -0.16868293E-07   0.12012574E-08   0.19789200E+00
 123.90400  -0.13249801E-07   0.93387978E-09   0.19648145E+00
 123.95240  -0.90712802E-08   0.62882071E-09   0.18676888E+00
 124.00080  -0.45080865E-08   0.29958225E-09   0.16916754E+00
 124.04920   0.24837739E-09  -0.39280601E-10   0.14442456E+00
 124.09760   0.49987022E-08  -0.37285474E-09   0.11358784E+00
 124.14600   0.95437934E-08  -0.68656291E-09   0.77960451E-01
 124.19440   0.13693103E-07  -0.96682964E-09   0.39045253E-01
 124.24280   0.17272438E-07  -0.12016682E-08  -0.15180011E-02
 124.29120   0.20131072E-07  -0.13811801E-08  -0.42020524E-01
 124.33960   0.22147914E-07  -0.14979441E-08  -0.80755000E-01
 124.38800   0.23236553E-07  -0.15472748E-08  -0.11608639E+00
 124.43640   0.23349007E-07  -0.15273725E-08  -0.14652052E+00
 124.48480   0.22477999E-07  -0.14393405E-08  -0.17076779E+00
 124.53320   0.20657644E-07  -0.12870935E-08  -0.18779898E+00
 124.58160   0.17962408E-07  -0.10771580E-08  -0.19689044E+00
 124.63000   0.14504321E-07  -0.81837349E-09  -0.19765604E+00
 124.67840   0.10428461E-07  -0.52151320E-09  -0.19006404E+00
 124.72680   0.59068953E-08  -0.19882558E-09  -0.17443799E+00
 124.77520   0.11313319E-08   0.13645203E-09  -0.15144173E+00
 124.82360  -0.36951476E-08   0.47062885E-09  -0.12204972E+00
 124.87200  -0.83668574E-08   0.79008478E-09  -0.87504507E-01
 124.92040  -0.12684350E-07   0.10818018E-08  -0.49263624E-01
 124.96880  -0.16462933E-07   0.13338448E-08  -0.89385370E-02
 125.01720  -0.19540513E-07   0.15358247E-08   0.31772101E-01
 125.06560  -0.21784476E-07   0.16792874E-08   0.71152477E-01
 125.11400  -0.23097362E-07   0.17580567E-08   0.10754064E+00
 125.16240  -0.23421143E-07   0.17684991E-08   0.13939801E+00
 125.21080  -0.22739900E-07   0.17097036E-08   0.16537478E+00
 125.25920  -0.21080780E-07   0.15835684E-08   0.18436810E+00
 125.30760  -0.18513099E-07   0.13947755E-08   0.19557043E+00
 125.35600  -0.15145563E-07   0.11506534E-08   0.19850503E+00
 125.40440  -0.11121673E-07   0.86091669E-09   0.19304690E+00
 125.45280  -0.66134946E-08   0.53729605E-09   0.17942777E+00
 125.50120  -0.18140836E-08   0.19306402E-09   0.15822519E+00
 125.54960   0.30710229E-08  -0.15750815E-09   0.13033660E+00
 125.59800   0.78328155E-08  -0.49975333E-09   0.96939999E-01
 125.64640   0.12267862E-07  -0.81923038E-09   0.59443586E-01
 125.69480   0.16186980E-07  -0.11023363E-08   0.19426650E-01
 125.74320   0.19423182E-07  -0.13368935E-08  -0.21425847E-01
 125.79160   0.21838609E-07  -0.15126860E-08  -0.61392707E-01
 125.84000   0.23330228E-07  -0.16219053E-08  -0.98787633E-01
 125.88840   0.23834117E-07  -0.16595298E-08  -0.13202965E+00
 125.93680   0.23328175E-07  -0.16235705E-08  -0.15971010E+00
 125.98520   0.21833146E-07  -0.15152115E-08  -0.18065331E+00
 126.03360   0.19411836E-07  -0.13387967E-08  -0.19396796E+00
 126.08200   0.16166528E-07  -0.11016832E-08  -0.19908631E+00
 126.13040   0.12234627E-07  -0.81394262E-09  -0.19578917E+00
 126.17880   0.77827246E-08  -0.48792002E-09  -0.18421513E+00
 126.22720   0.29993634E-08  -0.13769614E-09  -0.16485381E+00
 126.27560  -0.19131367E-08   0.22156225E-09  -0.13852373E+00
 126.32400  -0.67473589E-08   0.57427793E-09  -0.10633640E+00
 126.37240  -0.11299558E-07   0.90518789E-09  -0.69648659E-01
 126.42080  -0.15378128E-07   0.12000014E-08  -0.30005614E-01
 126.46920  -0.18811443E-07   0.14460518E-08   0.10923435E-01
 126.51760  -0.21454818E-07   0.16328309E-08   0.51413835E-01
 126.56600  -0.23196376E-07   0.17524500E-08   0.89756855E-01
 126.61440  -0.23961647E-07   0.17999644E-08   0.12433098E+00
 126.66280  -0.23716750E-07   0.17735778E-08   0.15367056E+00
 126.71120  -0.22469993E-07   0.16747128E-08   0.17652884E+00
 126.75960  -0.20271775E-07   0.15079239E-08   0.19193234E+00
 126.80800  -0.17212704E-07   0.12806856E-08   0.19922375E+00
 126.85640  -0.13419947E-07   0.10030419E-08   0.19809082E+00
 126.90480  -0.90519275E-08   0.68713933E-09   0.18857980E+00
 126.95320  -0.42916004E-08   0.34667765E-09   0.17109268E+00
 127.00160   0.66135012E-09  -0.37018625E-11   0.14636894E+00
 127.05000   0.55990008E-08  -0.34904786E-09   0.11545287E+00
 127.09840   0.10313947E-07  -0.67474017E-09   0.79648621E-01
 127.14680   0.14607932E-07  -0.96707103E-09   0.40465211E-01
 127.19520   0.18300019E-07  -0.12138085E-08  -0.44624937E-03
 127.24360   0.21234011E-07  -0.14046606E-08  -0.41360736E-01
 127.29200   0.23284897E-07  -0.15316877E-08  -0.80550648E-01
 127.34040   0.24364128E-07  -0.15896063E-08  -0.11635786E+00
 127.38880   0.24423507E-07  -0.15760142E-08  -0.14726384E+00
 127.43720   0.23457535E-07  -0.14914987E-08  -0.17195485E+00
 127.48560   0.21504021E-07  -0.13396328E-08  -0.18937918E+00
 127.53400   0.18642844E-07  -0.11268494E-08  -0.19879340E+00
 127.58240   0.14992844E-07  -0.86218335E-09  -0.19979504E+00
 127.63080   0.10706911E-07  -0.55689529E-09  -0.19234002E+00
 127.67920   0.59654927E-08  -0.22398832E-09  -0.17674387E+00
 127.72760   0.96884308E-09   0.12235062E-09  -0.15366713E+00
 127.77600  -0.40715868E-08   0.46738359E-09  -0.12408596E+00
 127.82440  -0.89421867E-08   0.79645035E-09  -0.89249900E-01
 127.87280  -0.13436235E-07   0.10956039E-08  -0.50628921E-01
 127.92120  -0.17362586E-07   0.13521944E-08  -0.98520456E-02
 127.96960  -0.20553684E-07   0.15553952E-08   0.31360082E-01
 128.01800  -0.22872640E-07   0.16966382E-08   0.71266429E-01
 128.06640  -0.24219119E-07   0.17699631E-08   0.10817817E+00
 128.11480  -0.24533838E-07   0.17722471E-08   0.14052997E+00
 128.16320  -0.23801417E-07   0.17033289E-08   0.16694705E+00
 128.21160  -0.22051417E-07   0.15660024E-08   0.18630486E+00
 128.26000  -0.19357386E-07   0.13659014E-08   0.19777836E+00
 128.30840  -0.15833890E-07   0.11112525E-08   0.20087819E+00
 128.35680  -0.11631590E-07   0.81253333E-09   0.19547181E+00
 128.40520  -0.69306007E-08   0.48203250E-09   0.18178858E+00
 128.45360  -0.19324647E-08   0.13334941E-09   0.16040883E+00
 128.50200   0.31487940E-08  -0.21915517E-09   0.13223784E+00
 128.55040   0.80960735E-08  -0.56092992E-09   0.98466467E-01
 128.59880   0.12698577E-07  -0.87779544E-09   0.60520498E-01
 128.64720   0.16760765E-07  -0.11564981E-08   0.20000996E-01
 128.69560   0.20110530E-07  -0.13852271E-08  -0.21382074E-01
 128.74400   0.22606324E-07  -0.15540918E-08  -0.61880622E-01
 128.79240   0.24143008E-07  -0.16555396E-08  -0.99781226E-01
 128.84080   0.24656228E-07  -0.16847060E-08  -0.13347728E+00
 128.88920   0.24125135E-07  -0.16396723E-08  -0.16153757E+00
 128.93760   0.22573300E-07  -0.15216183E-08  -0.18276818E+00
 128.98600   0.20067712E-07  -0.13348423E-08  -0.19626461E+00
 129.03440   0.16715862E-07  -0.10866479E-08  -0.20145136E+00
 129.08280   0.12661003E-07  -0.78708012E-09  -0.19810679E+00
 129.13120   0.80758088E-08  -0.44852791E-09  -0.18637214E+00
 129.17960   0.31547885E-08  -0.85198813E-10  -0.16674449E+00
 129.22800  -0.18941468E-08   0.28749315E-09  -0.14005435E+00
 129.27640  -0.68585202E-08   0.65360811E-09  -0.10742948E+00
 129.32480  -0.11530114E-07   0.99738237E-09  -0.70246861E-01
 129.37320  -0.15713429E-07   0.13039296E-08  -0.30075020E-01
 129.42160  -0.19233500E-07   0.15598944E-08   0.11390977E-01
 129.47000  -0.21942838E-07   0.17540554E-08   0.52399669E-01
 129.51840  -0.23727330E-07   0.18778277E-08   0.91216032E-01
 129.56680  -0.24510906E-07   0.19256558E-08   0.12619440E+00
 129.61520  -0.24258816E-07   0.18952937E-08   0.15584855E+00
 129.66360  -0.22979314E-07   0.17879191E-08   0.17891587E+00
 129.71200  -0.20723622E-07   0.16081063E-08   0.19441244E+00
 129.76040  -0.17584064E-07   0.13636291E-08   0.20167606E+00
 129.80880  -0.13690402E-07   0.10651157E-08   0.20039512E+00
 129.85720  -0.92044900E-08   0.72555490E-09   0.19062166E+00
 129.90560  -0.43135117E-08   0.35970992E-09   0.17276838E+00
 129.95400   0.77787311E-09  -0.16569987E-10   0.14758998E+00
 130.00240   0.58560712E-08  -0.38705983E-09   0.11615018E+00
 130.05080   0.10707405E-07  -0.73588335E-09   0.79776370E-01
 130.09920   0.15126907E-07  -0.10482014E-08   0.40003835E-01
 130.14760   0.18926741E-07  -0.13108460E-08  -0.14880160E-02
 130.19600   0.21943997E-07  -0.15128722E-08  -0.42945282E-01
 130.24440   0.24047601E-07  -0.16460088E-08  -0.82612581E-01
 130.29280   0.25144086E-07  -0.17049976E-08  -0.11880684E+00
 130.34120   0.25181990E-07  -0.16877855E-08  -0.14998897E+00
 130.38960   0.24154593E-07  -0.15955999E-08  -0.17483025E+00
 130.43800   0.22100782E-07  -0.14328557E-08  -0.19227024E+00
 130.48640   0.19103873E-07  -0.12069240E-08  -0.20156322E+00
 130.53480   0.15288370E-07  -0.92777770E-09  -0.20231077E+00
 130.58320   0.10814746E-07  -0.60750681E-09  -0.19447866E+00
 130.63160   0.58725114E-08  -0.25976626E-09  -0.17839770E+00
 130.68000   0.67192700E-09   0.10083559E-09  -0.15474854E+00
 130.72840  -0.45651895E-08   0.45935136E-09  -0.12453177E+00
 130.77680  -0.96151020E-08   0.80109723E-09  -0.89024970E-01
 130.82520  -0.14261795E-07   0.11122184E-08  -0.49728792E-01
 130.87360  -0.18306219E-07   0.13801859E-08  -0.83043321E-02
 130.92200  -0.21574792E-07   0.15942443E-08   0.33495958E-01
 130.97040  -0.23926861E-07   0.17457857E-08   0.73901352E-01
 131.01880  -0.25260837E-07   0.18286529E-08   0.11119730E+00
 131.06720  -0.25518732E-07   0.18393784E-08   0.14379834E+00
 131.11560  -0.24688851E-07   0.17773314E-08   0.17031634E+00
 131.16400  -0.22806448E-07   0.16447777E-08   0.18962077E+00
 131.21240  -0.19952226E-07   0.14468390E-08   0.20088809E+00
 131.26080  -0.16248725E-07   0.11913416E-08   0.20363751E+00
 131.30920  -0.11854756E-07   0.88854660E-09   0.19775148E+00
 131.35760  -0.69581907E-08   0.55078649E-09   0.18347996E+00
 131.40600  -0.17675418E-08   0.19198972E-09   0.16142864E+00
 131.45440   0.34972062E-08  -0.17286387E-09   0.13253209E+00
 131.50280   0.86140272E-08  -0.52835588E-09   0.98013429E-01
 131.55120   0.13368129E-07  -0.85926234E-09   0.59332455E-01
 131.59960   0.17560719E-07  -0.11512185E-08   0.18124593E-01
 131.64800   0.21016985E-07  -0.13913427E-08  -0.23867201E-01
 131.69640   0.23593071E-07  -0.15688397E-08  -0.64865089E-01
 131.74480   0.25181856E-07  -0.16755174E-08  -0.10313095E+00
 131.79320   0.25717320E-07  -0.17062077E-08  -0.13704003E+00
 131.84160   0.25177337E-07  -0.16590601E-08  -0.16515063E+00
 131.89000   0.23584689E-07  -0.15356754E-08  -0.18626638E+00
 131.93840   0.21006206E-07  -0.13410765E-08  -0.19948830E+00
 131.98680   0.17550002E-07  -0.10834989E-08  -0.20425376E+00
 132.03520   0.13360903E-07  -0.77401806E-09  -0.20036042E+00
 132.08360   0.86142945E-08  -0.42603410E-09  -0.18797427E+00
 132.13200   0.35086878E-08  -0.54643323E-10  -0.16762145E+00
 132.18040  -0.17425935E-08   0.32406312E-09  -0.14016480E+00
 132.22880  -0.69202271E-08   0.69372032E-09  -0.10676654E+00
 132.27720  -0.11807831E-07   0.10384155E-08  -0.68838922E-01
 132.32560  -0.16200711E-07   0.13433660E-08  -0.27985114E-01
 132.37400  -0.19914136E-07   0.15955331E-08   0.14067535E-01
 132.42240  -0.22790909E-07   0.17841597E-08   0.55539397E-01
 132.47080  -0.24707973E-07   0.19012002E-08   0.94673070E-01
 132.51920  -0.25581809E-07   0.19416500E-08   0.12980765E+00
 132.56760  -0.25372342E-07   0.19037460E-08   0.15944969E+00
 132.61600  -0.24085105E-07   0.17890396E-08   0.18233764E+00
 132.66440  -0.21771451E-07   0.16023278E-08   0.19749660E+00
 132.71280  -0.18526710E-07   0.13514526E-08   0.20428062E+00
 132.76120  -0.14486315E-07   0.10469593E-08   0.20240051E+00
 132.80960  -0.98200805E-08   0.70165041E-09   0.19193575E+00
 132.85800  -0.47249105E-08   0.33003767E-09   0.17333027E+00
 132.90640   0.58365253E-09  -0.52270792E-10   0.14737265E+00
 132.95480   0.58806235E-08  -0.42922110E-09   0.11516196E+00
 133.00320   0.10941086E-07  -0.78497676E-09   0.78061009E-01
 133.05160   0.15549637E-07  -0.11045700E-08   0.37639178E-01
 133.10000   0.19509419E-07  -0.13745139E-08  -0.43930536E-02
 133.14840   0.22650440E-07  -0.15833662E-08  -0.46255404E-01
 133.19680   0.24836886E-07  -0.17222075E-08  -0.86172375E-01
 133.24520   0.25973127E-07  -0.17850344E-08  -0.12244828E+00
 133.29360   0.26008135E-07  -0.17690317E-08  -0.15353966E+00
 133.34200   0.24938020E-07  -0.16747115E-08  -0.17812185E+00
 133.39040   0.22806504E-07  -0.15059125E-08  -0.19514646E+00
 133.43880   0.19703204E-07  -0.12696422E-08  -0.20388699E+00
 133.48720   0.15759788E-07  -0.97577678E-09  -0.20397025E+00
 133.53560   0.11144170E-07  -0.63663152E-09  -0.19539203E+00
 133.58400   0.60530756E-08  -0.26642825E-09  -0.17851661E+00
 133.63240   0.70339240E-09   0.11931901E-09  -0.15406036E+00
 133.68080  -0.46772376E-08   0.50445817E-09  -0.12306051E+00
 133.72920  -0.98601367E-08   0.87286053E-09  -0.86830828E-01
 133.77760  -0.14625209E-07   0.12090920E-08  -0.46906192E-01
 133.82600  -0.18770108E-07   0.14990287E-08  -0.49782722E-02
 133.87440  -0.22118644E-07   0.17304459E-08   0.37175194E-01
 133.92280  -0.24528157E-07   0.18935210E-08   0.77765010E-01
 133.97120  -0.25895580E-07   0.19812653E-08   0.11506615E+00
 134.01960  -0.26161919E-07   0.19898389E-08   0.14749134E+00
 134.06800  -0.25314914E-07   0.19187502E-08   0.17365940E+00
 134.11640  -0.23389684E-07   0.17709053E-08   0.19245504E+00
 134.16480  -0.20467273E-07   0.15525045E-08   0.20307728E+00
 134.21320  -0.16671132E-07   0.12727890E-08   0.20507399E+00
 134.26160  -0.12161694E-07   0.94363542E-09   0.19836101E+00
 134.31000  -0.71293753E-08   0.57903624E-09   0.18322498E+00
 134.35840  -0.17863458E-08   0.19447438E-09   0.16031013E+00
 134.40680   0.36424785E-08  -0.19375461E-09   0.13059000E+00
 134.45520   0.89288204E-08  -0.56925088E-09   0.95325489E-01
 134.50360   0.13850428E-07  -0.91621203E-09   0.56011450E-01
 134.55200   0.18200138E-07  -0.12200956E-08   0.14313837E-01
 134.60040   0.21794339E-07  -0.14682241E-08  -0.28000022E-01
 134.64880   0.24480556E-07  -0.16503030E-08  -0.69135544E-01
 134.69720   0.26143903E-07  -0.17588463E-08  -0.10734656E+00
 134.74560   0.26712103E-07  -0.17894696E-08  -0.14100951E+00
 134.79400   0.26158822E-07  -0.17410698E-08  -0.16869302E+00
 134.84240   0.24505071E-07  -0.16158475E-08  -0.18921958E+00
 134.89080   0.21818539E-07  -0.14192003E-08  -0.20171641E+00
 134.93920   0.18210834E-07  -0.11594751E-08  -0.20565305E+00
 134.98760   0.13832743E-07  -0.84759946E-09  -0.20086376E+00
 135.03600   0.88677606E-08  -0.49661898E-09  -0.18755400E+00
 135.08440   0.35242383E-08  -0.12115062E-09  -0.16629063E+00
 135.13280  -0.19734511E-08   0.26320325E-09  -0.13797698E+00
 135.18120  -0.73943088E-08   0.64047275E-09  -0.10381383E+00
 135.22960  -0.12510281E-07   0.99493630E-09  -0.65248451E-01
 135.27800  -0.17105652E-07   0.13117380E-08  -0.23913740E-01
 135.32640  -0.20985959E-07   0.15774758E-08   0.18440082E-01
 135.37480  -0.23986116E-07   0.17807455E-08   0.60018740E-01
 135.42320  -0.25977460E-07   0.19126409E-08   0.99059350E-01
 135.47160  -0.26873413E-07   0.19671645E-08   0.13390506E+00
 135.52000  -0.26633461E-07   0.19415397E-08   0.16307576E+00
 135.56840  -0.25265190E-07   0.18364004E-08   0.18533171E+00
 135.61680  -0.22824216E-07   0.16558110E-08   0.19972699E+00
 135.66520  -0.19411958E-07   0.14071576E-08   0.20565027E+00
 135.71360  -0.15171332E-07   0.11008482E-08   0.20285096E+00
 135.76200  -0.10280605E-07   0.74987976E-09   0.19144943E+00
 135.81040  -0.49457290E-08   0.36926930E-09   0.17193118E+00
 135.85880   0.60843803E-09  -0.24607672E-10   0.14512539E+00
 135.90720   0.61476146E-08  -0.41475227E-09   0.11216915E+00
 135.95560   0.11437876E-07  -0.78428130E-09   0.74459040E-01
 136.00400   0.16255374E-07  -0.11171800E-08   0.33592358E-01
 136.05240   0.20395654E-07  -0.13990038E-08  -0.86998716E-02
 136.10080   0.23682268E-07  -0.16175029E-08  -0.50625405E-01
 136.14920   0.25974350E-07  -0.17631562E-08  -0.90406141E-01
 136.19760   0.27172827E-07  -0.18295989E-08  -0.12635336E+00
 136.24600   0.27224952E-07  -0.18138854E-08  -0.15693973E+00
 136.29440   0.26126865E-07  -0.17166176E-08  -0.18086486E+00
 136.34280   0.23923991E-07  -0.15419094E-08  -0.19711146E+00
 136.39120   0.20709190E-07  -0.12971905E-08  -0.20498921E+00
 136.43960   0.16618733E-07  -0.99287091E-09  -0.20416448E+00
 136.48800   0.11826311E-07  -0.64186942E-09  -0.19467428E+00
 136.53640   0.65354071E-08  -0.25905398E-09  -0.17692410E+00
 136.58480   0.97045927E-09   0.13939269E-09  -0.15166983E+00
 136.63320  -0.46327665E-08   0.53665197E-09  -0.11998501E+00
 136.68160  -0.10037142E-07   0.91595615E-09  -0.83214853E-01
 136.73000  -0.15014092E-07   0.12612701E-08  -0.42919300E-01
 136.77840  -0.19353104E-07   0.15579443E-08  -0.80739256E-03
